"ilmestymispaiva","kuvan_url"
"26.04.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0618.jpg"
"10.05.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0619.jpg"
"10.05.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0620.jpg"
"10.05.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0621.jpg"
"15.05.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0622.jpg"
"15.05.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0623.jpg"
"17.05.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0624.jpg"
"01.06.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0625.jpg"
"23.09.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0626.jpg"
"27.09.1965","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0627.jpg"
"07.05.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0628.jpg"
"07.05.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0629.jpg"
"07.05.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0630.jpg"
"11.05.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0631.jpg"
"11.06.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0632.jpg"
"09.10.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0633.jpg"
"15.10.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0634.jpg"
"28.10.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0635.jpg"
"14.11.1966","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0636.jpg"
"02.01.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0637.jpg"
"15.02.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0638.jpg"
"19.04.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0639.jpg"
"22.04.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0640.jpg"
"22.04.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0641.jpg"
"12.05.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0642.jpg"
"12.05.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0643.jpg"
"12.05.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0644.jpg"
"04.06.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0645.jpg"
"16.06.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0646.jpg"
"06.09.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0647.jpg"
"04.11.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0648.jpg"
"24.11.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0649.jpg"
"24.11.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0650.jpg"
"24.11.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0651.jpg"
"05.12.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0652.jpg"
"05.12.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0653.jpg"
"05.12.1967","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0654.jpg"
"08.01.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0655.jpg"
"14.01.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0656.jpg"
"19.02.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0657.jpg"
"12.03.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0658.jpg"
"06.04.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0659.jpg"
"15.04.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0660.jpg"
"13.05.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0661.jpg"
"13.05.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0662.jpg"
"04.01.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0663.jpg"
"04.06.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0664.jpg"
"04.06.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0665.jpg"
"10.06.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0666.jpg"
"02.07.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0667.jpg"
"05.08.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0668.jpg"
"05.08.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0669.jpg"
"13.09.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0670.jpg"
"11.10.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0671.jpg"
"24.11.1968","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0672.jpg"
"28.02.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0673.jpg"
"05.03.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0674.jpg"
"27.04.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0675.jpg"
"12.05.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0676.jpg"
"12.05.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0677.jpg"
"12.05.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0678.jpg"
"02.06.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0679.jpg"
"14.08.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0680.jpg"
"19.09.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0681.jpg"
"18.10.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0682.jpg"
"24.11.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0683.jpg"
"22.12.1969","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0684.jpg"
"02.01.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0685.jpg"
"10.02.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0686.jpg"
"09.03.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0687.jpg"
"26.03.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0688.jpg"
"06.04.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0689.jpg"
"11.04.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0690.jpg"
"08.05.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0691.jpg"
"08.05.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0692.jpg"
"08.05.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0693.jpg"
"15.06.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0694.jpg"
"27.06.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0695.jpg"
"15.07.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0696.jpg"
"15.08.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0697.jpg"
"21.08.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0698.jpg"
"03.09.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0699.jpg"
"07.09.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0700.jpg"
"24.10.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0701.jpg"
"02.11.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0702.jpg"
"27.11.1970","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0703.jpg"
"28.01.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0704.jpg"
"25.04.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0705.jpg"
"25.04.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0706.jpg"
"25.04.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0707.jpg"
"03.05.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0708.jpg"
"12.05.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0709.jpg"
"01.06.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0710.jpg"
"19.06.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0711.jpg"
"05.07.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0712.jpg"
"05.07.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0713.jpg"
"14.07.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0714.jpg"
"06.08.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0715.jpg"
"20.10.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0716.jpg"
"30.10.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0717.jpg"
"18.11.1971","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0718.jpg"
"02.05.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0719.jpg"
"02.05.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0720.jpg"
"22.05.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0721.jpg"
"02.06.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0722.jpg"
"09.06.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0723.jpg"
"19.06.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0724.jpg"
"25.10.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0725.jpg"
"25.10.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0726.jpg"
"25.10.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0727.jpg"
"19.11.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0728.jpg"
"19.11.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0729.jpg"
"19.11.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0730.jpg"
"19.11.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0731.jpg"
"19.11.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0732.jpg"
"11.12.1972","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0733.jpg"
"17.01.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0734.jpg"
"14.02.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0735.jpg"
"02.04.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0736.jpg"
"02.04.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0737.jpg"
"06.04.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0738.jpg"
"10.04.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0739.jpg"
"30.04.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0740.jpg"
"29.05.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0741.jpg"
"26.06.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0742.jpg"
"26.06.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0743.jpg"
"03.07.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0744.jpg"
"18.07.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0745.jpg"
"06.08.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0746.jpg"
"20.08.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0747.jpg"
"12.09.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0748.jpg"
"12.09.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0749.jpg"
"12.09.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0750.jpg"
"10.10.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0751.jpg"
"10.10.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0752.jpg"
"10.10.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0753.jpg"
"10.10.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0754.jpg"
"10.10.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0755.jpg"
"01.11.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0756.jpg"
"15.11.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0757.jpg"
"21.11.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0758.jpg"
"23.11.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0759.jpg"
"11.12.1973","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0760.jpg"
"10.01.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0761.jpg"
"12.2.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0762.jpg"
"05.03.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0763.jpg"
"17.03.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0764.jpg"
"18.03.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0765.jpg"
"01.04.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0766.jpg"
"29.04.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0767.jpg"
"07.05.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0768.jpg"
"12.06.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0769.jpg"
"14.06.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0770.jpg"
"24.09.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0771.jpg"
"24.09.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0772.jpg"
"24.09.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0773.jpg"
"09.10.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0774.jpg"
"09.10.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0775.jpg"
"16.11.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0776.jpg"
"17.12.1974","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0777.jpg"
"02.01.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0778.jpg"
"02.01.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0779.jpg"
"02.01.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0780.jpg"
"26.04.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0781.jpg"
"28.04.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0782.jpg"
"28.04.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0783.jpg"
"07.05.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0784.jpg"
"02.06.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0785.jpg"
"21.07.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0786.jpg"
"29.07.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0787.jpg"
"30.07.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0788.jpg"
"30.09.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0789.jpg"
"30.09.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0790.jpg"
"30.09.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0791.jpg"
"24.10.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0792.jpg"
"29.10.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0793.jpg"
"08.11.1975","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0794.jpg"
"02.01.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0795.jpg"
"09.01.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0796.jpg"
"13.01.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0797.jpg"
"15.01.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0798.jpg"
"21.01.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0799.jpg"
"21.01.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0800.jpg"
"14.02.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0801.jpg"
"10.03.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0802.jpg"
"10.04.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0803.jpg"
"23.04.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0804.jpg"
"03.05.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0805.jpg"
"04.06.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0806.jpg"
"09.09.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0807.jpg"
"15.09.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0808.jpg"
"15.09.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0809.jpg"
"15.09.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0810.jpg"
"23.10.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0811.jpg"
"30.10.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0812.jpg"
"01.11.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0813.jpg"
"04.11.1976","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0814.jpg"
"17.01.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0815.jpg"
"17.01.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0816.jpg"
"19.01.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0817.jpg"
"19.01.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0818.jpg"
"19.01.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0819.jpg"
"25.01.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0820.jpg"
"02.02.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0821.jpg"
"02.02.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0822.jpg"
"02.03.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0823.jpg"
"03.03.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0824.jpg"
"16.04.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0825.jpg"
"02.05.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0826.jpg"
"04.05.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0827.jpg"
"25.05.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0828.jpg"
"31.05.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0829.jpg"
"08.07.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0830.jpg"
"14.09.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0831.jpg"
"15.09.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0832.jpg"
"05.10.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0833.jpg"
"05.10.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0834.jpg"
"25.10.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0835.jpg"
"12.11.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0836.jpg"
"05.12.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0837.jpg"
"05.12.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0838.jpg"
"09.12.1977","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0839.jpg"
"02.01.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0840.jpg"
"16.01.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0841.jpg"
"01.04.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0842.jpg"
"02.05.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0843.jpg"
"02.05.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0844.jpg"
"08.06.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0845.jpg"
"06.07.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0846.jpg"
"15.08.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0847.jpg"
"13.09.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0848.jpg"
"13.09.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0849.jpg"
"13.09.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0850.jpg"
"23.10.1978","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0851.jpg"
"02.01.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0852.jpg"
"02.01.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0853.jpg"
"02.01.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0854.jpg"
"07.02.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0855.jpg"
"20.03.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0856.jpg"
"31.03.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0857.jpg"
"02.05.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0858.jpg"
"02.05.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0859.jpg"
"02.05.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0860.jpg"
"02.05.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0861.jpg"
"26.09.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0862.jpg"
"26.09.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0863.jpg"
"26.09.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0864.jpg"
"26.09.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0865.jpg"
"01.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0866.jpg"
"01.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0867.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0868.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0869.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0870.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0871.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0872.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0873.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0874.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0875.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0876.jpg"
"15.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0877.jpg"
"24.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0878.jpg"
"27.10.1979","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0879.jpg"
"09.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0880.jpg"
"09.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0881.jpg"
"19.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0882.jpg"
"19.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0883.jpg"
"19.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0884.jpg"
"28.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0885.jpg"
"28.04.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0886.jpg"
"03.09.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0887.jpg"
"09.09.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0888.jpg"
"09.09.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0889.jpg"
"17.10.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0890.jpg"
"27.10.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0891.jpg"
"27.10.1980","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0892.jpg"
"02.01.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0893.jpg"
"12.01.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0894.jpg"
"28.02.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0895.jpg"
"12.03.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0896.jpg"
"06.05.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0897.jpg"
"18.05.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0898.jpg"
"18.05.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0899.jpg"
"26.05.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0900.jpg"
"11.06.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0901.jpg"
"24.08.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0902.jpg"
"24.08.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0903.jpg"
"24.08.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0904.jpg"
"02.09.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0905.jpg"
"27.10.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0906.jpg"
"27.10.1981","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0907.jpg"
"15.01.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0908.jpg"
"15.01.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0909.jpg"
"8.2.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0910.jpg"
"15.02.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0911.jpg"
"04.03.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0912.jpg"
"11.03.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0913.jpg"
"15.03.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0914.jpg"
"16.04.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0915.jpg"
"29.04.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0916.jpg"
"29.04.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0917.jpg"
"12.05.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0918.jpg"
"25.05.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0919.jpg"
"14.06.1982","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/0920.jpg"
